gene_id,baseMean_salt,log2FoldChange_salt,lfcSE_salt,stat_salt,pvalue_salt,padj_salt,regulation_salt,baseMean_heat,log2FoldChange_heat,lfcSE_heat,stat_heat,pvalue_heat,padj_heat,regulation_heat
AT5G24200,,,,,,,,30.4716558388641,3.45028781650988,0.690593355874731,4.99612078100523,5.84950325629269e-07,4.36491066680096e-06,up
AT3G59190,,,,,,,,58.4159684805045,-2.30828503832784,0.462129349965174,-4.99488950117925,5.88694641972939e-07,4.39147806204251e-06,down
AT4G22475,,,,,,,,34.2559368385253,3.31991931384835,0.665254684744924,4.99044860559124,6.023922715375e-07,4.49085131601239e-06,up
AT5G49900,,,,,,,,305.52207913707,1.15930960290573,0.232424390822901,4.98789993081701,6.10391693306808e-07,4.54480976635272e-06,up
AT1G49230,,,,,,,,177.949362885547,1.36051894328668,0.27282142520267,4.98684787045593,6.1372352291194e-07,4.56534565766e-06,up
AT1G01230,,,,,,,,516.604563661547,1.06143426811834,0.212912410859219,4.98530951688004,6.18626996876976e-07,4.60038786369168e-06,up
AT1G29770,,,,,,,,55.748134817507,-2.27360635434357,0.456109057622048,-4.98478667842546,6.20302116306847e-07,4.61140822745585e-06,down
AT1G32780,,,,,,,,191.033039724763,-1.30558500977178,0.262091167149275,-4.98141552793416,6.31208368996099e-07,4.68956581895608e-06,down
AT5G48110,,,,,,,,217.915872660042,1.24018235025332,0.248978561534704,4.98108087141654,6.32301069227498e-07,4.69622240931226e-06,up
AT5G15537,,,,,,,,65.3238328565695,-2.11621742688111,0.424976497727191,-4.97961049187146,6.37123703733368e-07,4.72909823750598e-06,down
AT1G15960,,,,,,,,270.42768353168,-1.19390083705484,0.240036649874877,-4.97382727878088,6.56438014688231e-07,4.86338666934288e-06,down
ATMG00240,,,,,,,,20.663652205357,-7.84085407975417,1.57663696125495,-4.97315125323023,6.58732245228989e-07,4.8773565216691e-06,down
AT1G47210,,,,,,,,454.244591648724,1.00634012837841,0.202449783438021,4.9708135582496,6.66725399649242e-07,4.93347861594143e-06,up
AT4G01280,,,,,,,,327.924408771208,-1.10542139490905,0.222461036525727,-4.96905620945089,6.72795664210284e-07,4.97377061020864e-06,down
AT2G45510,,,,,,,,565.292736490359,-1.00110262713382,0.201585550183955,-4.96614279257749,6.82976750905817e-07,5.04591086996991e-06,down
AT3G22540,,,,,,,,55.1972875641114,2.38917422536185,0.481150866094577,4.96554073518435,6.85099102783246e-07,5.06002496365682e-06,up
AT1G08710,,,,,,,,352.620379322405,-1.07009538138687,0.21560562559646,-4.96320714464903,6.9338560826807e-07,5.11964362974546e-06,down
AT4G31398,,,,,,,,32.6960177988569,-3.34209293271797,0.673564645013699,-4.9617998175216,6.98429575926666e-07,5.15369780740199e-06,down
AT5G15310,,,,,,,,241.592661219525,1.2289419570655,0.247688513188695,4.96164291692148,6.98994105206672e-07,5.15467664052779e-06,up
AT3G22860,,,,,,,,25.0571425963828,-4.28037712364035,0.863377123646162,-4.95771431325829,7.13273426955519e-07,5.25024667741449e-06,down
AT5G55340,,,,,,,,72.4989683074916,1.96251165292444,0.395905708815827,4.95701781819314,7.15834140520685e-07,5.26584800257913e-06,up
AT4G02465,,,,,,,,20.2755854933755,-7.8167699160029,1.5774263662614,-4.95539448508722,7.21836865877363e-07,5.30510093145275e-06,down
AT2G45920,,,,,,,,450.462248453604,-1.12626238240922,0.227535195040617,-4.94983812156257,7.42752338450777e-07,5.45210365041774e-06,down
AT1G07373,,,,,,,,97.7317011057112,-1.75919744793121,0.355465888878912,-4.94899089608701,7.45992358452412e-07,5.47420337799494e-06,down
ATMG00010,,,,,,,,44.3330598331246,-7.48902945888111,1.51490243196288,-4.94357214093152,7.6703947557851e-07,5.6165642090597e-06,down
AT3G50870,,,,,,,,46.972317183466,2.48975295682542,0.504144151052199,4.93857352431653,7.86961072386136e-07,5.7553761516328e-06,up
AT2G13770,,,,,,,,20.053833086529,-7.8027785170848,1.5815434696228,-4.9336478364049,8.07079022233829e-07,5.89889263311198e-06,down
AT2G15880,,,,,,,,1278.60282422569,-2.5954466097623,0.526542268790471,-4.92922745922058,8.25554135206692e-07,6.02838873096327e-06,down
AT2G07765,,,,,,,,26.3643615248677,-5.7235966046919,1.16193482643699,-4.92591879894245,8.39648636060987e-07,6.12381686263728e-06,down
AT5G01747,,,,,,,,31.8836894742001,-3.17577110045608,0.644873122517036,-4.9246448480603,8.45137071658658e-07,6.15820117141753e-06,down
AT5G35660,,,,,,,,20.0933917408107,-7.79892078516046,1.58390838762529,-4.92384587776139,8.48596807085321e-07,6.17963831053499e-06,down
AT5G07810,,,,,,,,254.220388800104,1.26026906359458,0.255992469092876,4.92307085462479,8.51965875423925e-07,6.20228039409714e-06,up
AT2G40020,,,,,,,,275.973468814203,1.14742295412301,0.233346335548874,4.91725293831616,8.77671184965872e-07,6.38162925870251e-06,up
AT3G29633,,,,,,,,24.0241341171256,-4.56064159352318,0.927501962879905,-4.91712338738597,8.78251994915483e-07,6.38390784732871e-06,down
AT3G46920,,,,,,,,449.093383861783,-1.15773934681723,0.235567934318802,-4.91467291660513,8.89308045503291e-07,6.46033851314944e-06,down
AT5G01050,,,,,,,,55.0377564242261,2.24858765980705,0.457587986799075,4.91400063960682,8.92364580234328e-07,6.47859942055159e-06,up
AT3G47770,,,,,,,,24.9398337841609,4.23854131560908,0.863321756864102,4.90957314802885,9.12748493759383e-07,6.61363402729358e-06,up
AT1G65450,,,,,,,,71.0328386850226,2.44155484961845,0.497475142168234,4.90789316422323,9.20599765125478e-07,6.66332231452707e-06,up
